Code,Version Number,Description,Professional Recognition,Notes,Key search terms
C11352,2025.01,<p>Students enrolled in the Graduate Diploma in Psychology (C06148) can apply to transfer into this exit-only course after completing 24 credit points of specified study and gain a graduate certificate qualification.</p>,<p>This course is not accredited with the Australian Psychology Accreditation Council (APAC) and does not lead to a psychology registration.</p>,"<p>This is an exit-only course. There is no direct admission to it. Current UTS students may be able to submit an Internal Course Transfer (Graduating) application to exit with this course. See the <a href=""https://www.uts.edu.au/current-students/managing-your-course/your-enrolment/enrolment-changes/course-transfer"">Course transfer</a> page for further details.</p>",Health (GEM)
C06148,2025.01,"<p>Individuals with psychology skills are in high demand across industries such as healthcare, education, marketing, science and research, and more &ndash; and this demand is forecasted to grow in the future.</p> <p>The UTS Online Graduate Diploma in Psychology is designed for those seeking to use the power of psychology to help change lives within multiple contexts. Students of this course gain broad and coherent knowledge and skills in psychological science grounded in industry-leading standards of ethical thinking and cultural responsiveness.</p>",<p>This UTS program is accredited with conditions by the Australian Psychology Accreditation Council (APAC).</p>,<p>This course is offered fully online. </p>,Health (GEM)
C09169,2025.01,"<p>The Bachelor of Psychology (Honours) develops advanced knowledge and skills in psychology to better understand the mind, brain and behaviour. Our psychology degrees have been designed in line with the latest Australian Psychology Accreditation Council and American Psychological Association guidelines, as well as the Australian Indigenous Psychology Education Project frameworks. This ensures that students receive cutting-edge and internationally relevant knowledge and skillsets that are highly valued by diverse employers. Students apply psychology to many of the biggest challenges currently faced by individuals and society, including climate change and sustainability, misinformation, cybersecurity, ageing populations, human-computer interaction, and change management.</p>","<p>This course is a four-year undergraduate degree providing the second step (i.e., APAC Level 2 pre-professional competencies*) on the pathway towards becoming a professionally accredited psychologist in Australia. Graduates of the four-year degree are eligible to apply for further training in the APAC Level 3 professional competencies, which form the third step on the pathway towards becoming a professionally accredited psychologist in Australia.</p> <p>*This course is accredited by APAC <a href=""https://apac.au/accredited-programs/program-status/"">with conditions</a>.</p>","<p>UTS undergraduate psychology courses are accredited by APAC with conditions. UTS is in the process of applying to have each course considered as a professional pathway course, which if approved, would lead to psychology-based units being funded under Cluster 2.</p>",Health (GEM)
C10477,2025.01,"<p>The Bachelor of Psychology develops knowledge and skills in psychology to better understand the mind, brain and behaviour. Our psychology degrees have been designed in line with the latest Australian Psychology Accreditation Council and American Psychological Association guidelines, as well as the Australian Indigenous Psychology Education Project frameworks. This ensures that students receive cutting-edge and internationally relevant knowledge and skillsets that are highly valued by diverse employers. Students apply psychology to many of the biggest challenges currently faced by individuals and society, including climate change and sustainability, misinformation, cybersecurity, ageing populations, human-computer interaction, and change management.</p>","<p>This course provides the first step (i.e., APAC Level 1 foundational competencies*) on the pathway towards becoming a professionally accredited psychologist. Students may be eligible to apply for an additional fourth year Honours program (i.e., APAC Level 2 pre-professional competencies) which is the second step on the pathway towards becoming a professionally accredited psychologist.</p> <p>*This course is accredited by APAC <a href=""https://apac.au/accredited-programs/program-status/"">with conditions</a>.</p>","<p>UTS undergraduate psychology courses are accredited by APAC with conditions. UTS is in the process of applying to have each course considered as a professional pathway course, which if approved, would lead to psychology-based units being funded under Cluster 2.</p>",Health (GEM)
C10478,2025.01,"<p>The Bachelor of Psychology Bachelor of Criminology develops student knowledge and skills in psychology and applied criminology to better understand the human brain and behaviour, and to measure and evaluate crime and its effects. Students also gain an understanding of the major factors associated with criminal behaviour. The course provides practical social science knowledge and skills needed for professions focused on crime prevention, detection, enforcement or the broader social implications and challenges of crime. The course also provides the first step (i.e., APAC Level 1 foundational competencies*) on the pathway towards becoming a professionally accredited psychologist.</p>","<p>This course provides the first step (i.e., APAC Level 1 foundational competencies*) on the pathway towards becoming a professionally accredited psychologist. Students may be eligible to apply for an additional fourth year Honours program, leading to APAC Level 2 pre-professional competencies which are the second step on the pathway towards becoming a professionally accredited psychologist in Australia.</p> <p>*This course is accredited by APAC <a href=""https://apac.au/accredited-programs/program-status/"">with conditions</a>.</p>","<p>UTS undergraduate psychology courses are accredited by APAC with conditions. UTS is in the process of applying to have each course considered as a professional pathway course, which if approved, would lead to psychology-based units being funded under Cluster 2.</p>",Health (GEM)
C11375,2025.01,"<p>The Graduate Certificate in Genetic Counselling Skills is an online skills-based qualification providing access to training to enhance the provision of genomic healthcare. This program is developed and delivered by experienced genetic counsellors, genetic counselling experts and online educators, supported by expert learning designers, and a skilled Curriculum Development Committee. </p>","<p>Graduates will be equipped to use genetic counselling skills in the provision of information obtained from genetic and genomic healthcare. Graduates will not be eligible to register or practice as a genetic counsellor in Australia or New Zealand, unless they go on to complete a Master of Genetic Counselling that is accredited by the Human Genetics Society of Australasia for registration as a genetic counsellor.</p>",,Health (GEM)
C06100,2025.01,"<p>Transfer is for students enrolled in the Master of Pharmacy (<a href=""/courses/c04252.html"">C04252</a>) and Master of Pharmacy (International) (<a href=""https://handbook.uts.edu.au/courses/c04395.html"">C04395</a>).</p>",,"<p>This is an exit-only course. There is no direct admission to it. Current UTS students may be able to submit an Internal Course Transfer (Graduating) application to exit with this course. See the <a href=""https://www.uts.edu.au/current-students/managing-your-course/your-enrolment/enrolment-changes/course-transfer"">Course transfer</a> page for further details.</p>",Health (GEM)
C04299,2025.01,"<p>The Master of Orthoptics provides the requisite in-depth knowledge, skills and experience to work as an <a href=""http://www.uts.edu.au/future-students/health-gem/orthoptics/what-orthoptics"">orthoptist</a> in the multidisciplinary eye healthcare sector. <a href=""http://www.uts.edu.au/future-students/health-gem/orthoptics/practice-based-learning"">Innovative and practice-based</a> in approach, it enables the development of specialist knowledge and skills while preparing students for changing practices in response to new evidence and rapidly emerging medical technologies. The UTS Master of Orthoptics is the only postgraduate course for orthoptics in Australia.</p>","<p>The Master of Orthoptics is fully accredited by the Australian Orthoptic Board. Upon completion of the degree, graduates are eligible for registration as an orthoptist.</p>","<p>It is recommended that domestic and international students apply before 31 October. Applications will close once all places have been filled. It is recommended to apply early, as applications and eligibility for interview will be assessed on a rolling basis.</p> <p>Indigenous applicants should apply via <a href=""https://student-portal.uts.edu.au/"">UTS Student Portal</a> and will be contacted by the Professor of Practice in Indigenous Health with further information. Indigenous applicants are welcome to submit cultural and/or community referees to accompany their application.</p>",Health (GEM)
C06149,2025.01,"<p>The UTS Online Graduate Diploma in Psychology (Advanced) is a contemporary, practical course that has been developed by leading academics and experienced practitioners at the forefront of psychological science.</p> <p>This course is for career builders in psychology who seek powerful and positive change to serve the lives of communities, organisations, individuals, and themselves. Students prepare for a rich career in psychology by honing their skills as a scientist-practitioner and researcher in the framework of social responsibility and leadership.</p> <p>Following a modern curriculum guided by the latest American Psychological Association Guidelines and the Australian Indigenous Psychology Education Project, students of this course are part of an emerging mental health workforce that works effectively with, and for, Indigenous Australians.</p>",<p>This UTS program is accredited with conditions by the Australian Psychology Accreditation Council (APAC).</p>,<p>This course is offered fully online. </p>,Health (GEM)
C09170,2025.01,"<p>The Bachelor of Psychological Science (Honours) prepares students for diverse career pathways in the future workforce. This degree offers the second step (APAC Level 2 pre-professional competencies) towards becoming a registered psychologist as well as transferable skills increasingly demanded by a range of employers. Students develop advanced knowledge and skills in psychology, including research methods and data analysis, applied psychological assessment and intervention, and professional and ethical practice in psychology. A capstone year-long research project involves completion of a supervised thesis examining an individual research question. </p>","<p>This course provides the second step (i.e., APAC Level 2 pre-professional competencies*) on the pathway towards becoming a professionally accredited psychologist in Australia. Graduates are eligible to apply for further training in the APAC Level 3 professional competencies, which form the third step on the pathway towards becoming a professionally accredited psychologist in Australia.</p> <p>*This course is accredited by APAC with conditions.</p>","<p>UTS undergraduate psychology courses are accredited by APAC with conditions. UTS is in the process of applying to have each course considered as a professional pathway course, which if approved, would lead to psychology-based units being funded under Cluster 2.</p> <p>The first intake in this course will be in 2027.</p>",Health (GEM)
C11230,2025.01,"<p>Transfer is for students enrolled in the Master of Pharmacy (<a href=""/courses/c04252.html"">C04252</a>) and Master of Pharmacy (International) (<a href=""https://handbook.uts.edu.au/courses/c04395.html"">C04395</a>).</p>",,"<p>This is an exit-only course. There is no direct admission to it. Current UTS students may be able to submit an Internal Course Transfer (Graduating) application to exit with this course. See the <a href=""https://www.uts.edu.au/current-students/managing-your-course/your-enrolment/enrolment-changes/course-transfer"">Course transfer</a> page for further details.</p>",Health (GEM)
C04306,2025.01,"<p>The Master of Physiotherapy is a two-year, graduate-entry degree leading to eligibility for registration as a physiotherapist in Australia. <a href=""https://www.uts.edu.au/future-students/health-gem/physiotherapy/practice-based-learning"">Innovative and practice-based</a> in approach, the course&#39;s core areas of study include musculoskeletal, neurological, orthopaedic and cardiorespiratory physiotherapy across the lifespan.</p>","<p>The Master of Physiotherapy is fully accredited by the Australian Physiotherapy Council, and approved by the Australian Physiotherapy Board of Australia and the Australian Health Practitioner Regulation Agency (AHPRA) as a qualification leading to registration as a physiotherapist in Australia.</p>",<p>Applications have now closed for the 2024 intake.</p>,Health (GEM)
C01001,2025.01,,,,General
C01002,2025.01,,,,General
C01003,2025.01,,,,General
C01004,2025.01,,,,General
C01005,2025.01,,,,General
C30010,2025.01,,,<p>This course is only offered to Aboriginal and Torres Strait Islander people.</p> <p>This course is not offered to international students.</p>,General
C41020,2025.01,,,,General
C50002,2025.01,,,<p>This course is not offered to international students.</p>,General
C50008,2025.01,,,,General
C22032,2025.01,,,,General
C50009,2025.01,,,,General
C30017,2025.01,,,<p>This course is not offered to international students.</p>,General
C30018,2025.01,,,,General
C03032,2025.01,"<p>This degree involves a period of supervised study and research, culminating in the submission of a thesis. It is offered to both local and international students.</p>",,"<p>Research degrees are offered on a sponsored, scholarship or full-fee-paying basis. Contact the Institute for Sustainable Futures or the UTS: Graduate Research School for further details.</p>",General
C30019,2025.01,,,,General
C30020,2025.01,,,,General
C30023,2025.01,,,<p>This course is not offered to international students.</p>,General
C30024,2025.01,,,<p>This course is not offered to international students.</p>,General
C02107,2025.01,"<p>The PhD is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation.</p>",,,General
C30025,2025.01,,,,General
C22029,2025.01,,,,General
C30028,2025.01,,,,General
C02098,2025.01,"<p>The PhD is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation.</p>",,<p>Research degrees are offered on a sponsored or full-fee-paying basis. Contact the Faculty of Arts and Social Sciences or the UTS Graduate Research School for further details. </p>,General
C30022,2025.01,,,<p>This course is not offered to international students.</p>,General
C02105,2025.01,"<p>The PhD is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation.</p>",,"<p>Research degrees are offered on a sponsored, scholarship, faculty part-sponsored or full-fee-paying basis. Contact UTS: Science or the UTS: Graduate Research School for further details.</p>",General
C02106,2025.01,"<p>The PhD is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation.</p>",,"<p>Research degrees are offered on a sponsored, scholarship or full-fee-paying basis. Contact the Institute for Sustainable Futures or the UTS: Graduate Research School for further details.</p>",General
C30026,2025.01,,,,General
C02101,2025.01,"<p>The PhD is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation.</p>",,<p>Research degrees are offered on a sponsored or full-fee-paying basis. Contact the UTS Graduate Research School for further details. </p>,General
C30027,2025.01,,,,General
C50006,2025.01,,,,General
C50007,2025.01,,,,General
C30021,2025.01,,,<p>This course is not offered to international students.</p>,General
C02091,2025.01,"<p>The Doctor of Philosophy (PhD) is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation.</p>",,<p>Research degrees are offered on a sponsored or full-fee-paying basis. Contact the UTS Graduate Research School for further details</p>,General
C02092,2025.01,"<p>The PhD is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation.</p>",,<p>Research degrees are offered on a sponsored or full-fee-paying basis. Contact the UTS Graduate Research School for further details. </p>,General
C02093,2025.01,"<p>The PhD is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation. </p>",,,General
C02102,2025.01,"<p>The PhD is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation.</p>",,<p>Research degrees are offered on a sponsored or full-fee-paying basis. Contact the UTS Graduate Research School for further details. </p>,General
C02103,2025.01,"<p>The PhD is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation.</p>",,<p>Research degrees are offered on a sponsored or full-fee-paying basis. Contact the UTS Graduate Research School for further details.</p>,General
C02100,2025.01,"<p>The PhD is a University-wide research degree which involves an intense period of supervised study and research, leading to an original and significant contribution to knowledge. This is a degree of the future and is a recognised path for those wishing to assume leadership positions in their field of specialisation.</p>",,<p>Research degrees are offered on a sponsored or full-fee-paying basis. Contact the UTS Graduate Research School for further details.</p>,General
C22028,2025.01,,,,General
C02090,2025.01,"<p>The PhD is a University-wide degree which involves an intense period of supervised study and research, culminating in the submission of a thesis. The degree is awarded to candidates who, through original investigation, make a distinct and significant contribution to knowledge in their field of specialisation.</p>",,<p>Research degrees are offered on a sponsored or full-fee-paying basis. Contact the UTS Graduate Research School for further details.</p>,General
C06124,2025.01,"<p>The Graduate Diploma in Data Science and Innovation is a nested qualification within the Master of Data Science and Innovation (<a href=""/courses/c04372.html"">C04372</a>), a world-leading program of study in analytics and data science.</p> <p>Taking a transdisciplinary approach, the master&#39;s course utilises a range of perspectives from diverse fields and integrates them with industry experiences, real-world projects and self-directed study, equipping graduates with an understanding of the potential of analytics to transform practice. The course is delivered in a range of modes, including contemporary online and face-to-face learning experiences in UTS&#39;s leading-edge facilities.</p>",,,Transdisciplinary Innovation
C42018,2025.01,,,,Transdisciplinary Innovation
C03063,2025.01,"<p>This postgraduate research degree provides an opportunity for graduates to develop their research skills, to deepen their knowledge in an selected area of study and to undertake some original, independent research. Students are supported throughout the degree by a supervisor(s) and panel of academic and industry collaborators. The degree provides students with the experience and expert knowledge needed to confidently approach PhD studies or a research career in a chosen field.</p>",,,Transdisciplinary Innovation
C41025,2025.01,,,,Transdisciplinary Innovation
C11274,2025.01,"<p>The Graduate Certificate in Data Science and Innovation is designed for students to gain data science skills in a fast-paced mode. It has a flexible and comprehensive course structure with a group of fundamental and advanced subjects. This allows people with different backgrounds and learning objectives to take the course either as a fast-track pathway into the data science industry, or to develop specialised skills to further enhance their data science career.</p> <p>Taking a transdisciplinary approach, the course integrates fundamental theories with industry experiences, real-world projects and self-directed study, equipping graduates with an understanding of the potential of analytics to transform practice. The course is delivered in a range of modes, including contemporary online and face-to-face learning experiences in UTS&#39;s leading-edge facilities.</p> <p>Upon successful completion of the graduate certificate, students can also choose to progress to the Graduate Diploma in Data Science and Innovation (<a href=""https://handbook.uts.edu.au/courses/c06124.html"">C60124</a>) or Master of Data Science and Innovation (<a href=""https://handbook.uts.edu.au/courses/c04372.html"">C04372</a>), a world-leading program of study in analytics and data science.</p>",,<p>No further Commonwealth-supported places available for 2024.</p>,Transdisciplinary Innovation
C04372,2025.01,"<p>The Master of Data Science and Innovation is a world-leading program of study in analytics and data science.</p> <p>Taking a transdisciplinary approach, the course utilises a range of perspectives from diverse fields and integrates them with industry experiences, real-world projects and self-directed study, equipping graduates with an understanding of the potential of analytics to transform practice. The course is delivered in a range of modes, including contemporary online and face-to-face learning experiences in UTS&#39;s leading-edge facilities.</p> <p>Industry partnerships and engagement are a core part of the course. The course curriculum and subjects are co- designed and developed by UTS academic data experts and industry partners, and regularly reviewed and updated to keep up with the current market needs and latest data science trends. During the course study, students have abundant opportunities working on real world data sets/projects. </p>",,"<p>Depending on qualifications and work experience, C04372 can be taken with either 2-year duration or 1.5-year duration. If you have relevant work experience, you may qualify for the accelerated version of the course with 1-year full time duration <a href=""https://handbook.uts.edu.au/courses/c04370.html"">C04370</a>.</p>",Transdisciplinary Innovation
C11335,2025.01,"<p>How do we educate people for a rapidly changing, uncertain and complex world? What kind of education futures do we want to make?</p> <p>The Graduate Certificate in Transdisciplinary Learning is for educators, learning professionals and education leaders who want to think differently about the education and professional learning challenges we face, whether in the education sector (schools, TAFE, universities), industry, public sector or community. By reimagining education as transdisciplinary, the course explores the generative potential of collectives and collaboration across disciplinary boundaries. Participants study transdisciplinary learning as it occurs in real-time, reframe problems and trial problem solving approaches, develop educational prototypes and design inquiry, all in the process of testing the worth of transdisciplinary practices, methods and strategies in operation. With its focus on collective learning, the course engages participants in designing learning opportunities that prepare young people and professionals for dealing creatively, critically and ethically with ambiguous challenges.</p> <p>Designed with busy professionals in mind, the course provides a range of flexible learning pathways to suit individual needs. Self-paced, fully online small credit-point subjects (also offered as microcredentials) provide participants with mentoring opportunities to probe transdisciplinary learning approaches in the context of their own practice and collegial communities. In the studio subjects, participants contribute to immersive, online collaborative sessions. They work on small-scale challenge projects and generate novel, actionable educational proposals or experiments that can enable individuals, teams, communities and industries to flourish into the future. The lab subject connects participants with live research projects centred on educational or professional learning initiatives and collective action.</p>",,<p>This course will not be offered in 2024.</p>,Transdisciplinary Innovation
C09122,2025.01,"<p>The Bachelor of Creative Intelligence and Innovation (Honours) offers training in research to prepare students for further postgraduate research study in the transdisciplinary innovation area.</p> <p>This course provides students opportunities to be exposed to professional practice through engagement with industry and community mentors as well as to work on research that addresses real-world challenges. Honours also provides a pathway for students interested in pursuing postgraduate studies at masters and PhD level, and enhances graduates&#39; career and study options.</p>",,<p>The course is only open to students who are currently undertaking a combined Bachelor of Creative Intelligence and Innovation degree.</p>,Transdisciplinary Innovation
C04370,2025.01,"<p>The Master of Data Science and Innovation (48cp) is a world-leading program of study in analytics and data science, specifically designed for professionals who have work experience in Data Analytics or IT but wish to enhance their career prospects in Data Science.</p> <p>Taking a transdisciplinary approach to learning, the course leverages students&#39; rich industry experience, utilises a range of perspectives from diverse fields, and integrates them with hands-on training in innovative approaches and creative thinking towards data problems, equipping graduates with advanced and transferrable skills to leverage the latest data science approaches and best practices in tackling complex problems across a broad range of industries, sectors, and organisations.</p>",,"<p>C04370 is a 1-year full-time or 2-year part-time course. If you are not qualified, UTS also offers the same course with 2-year and 1.5-year duration entries <a href=""https://handbook.uts.edu.au/courses/c04372.html"">C04372</a></p>",Transdisciplinary Innovation
C04403,2025.01,"<p>The Master of Creative Intelligence and Strategic Innovation (MCISI) is a new type of postgraduate offering specifically positioned to transform professional capacities to develop new ways to respond to the open, complex, dynamic and networked problems they now face in their work.</p> <p>This course provides flexible transdisciplinary professional learning pathways that allow participants to creatively traverse the boundaries between disciplines, professional fields and sectors to stimulate innovation. It also enables groups of participants from partner organisations to learn by immersing themselves in authentic transdisciplinary professional learning experiences, working with staff across UTS and international experts on the re-invention of their organisations, professions, and sectors based on emerging transdisciplinary ways of working.</p> <p>The course has been designed to suit both the needs of partner organisations and individual participants&rsquo; aspirations by offering flexible, blended, and bespoke elements.</p>",,<p>This course is also available to international students by distance mode only. International students are not eligible for a student visa to study this course in Australia.</p>,Transdisciplinary Innovation
C06135,2025.01,"<p>This course is based on the master&#39;s program, but requires fewer units of study. In most circumstances, participants can choose to progress to the Master of Creative Intelligence and Strategic Innovation on satisfactory completion of this course.</p>",,<p>This course is also available to international students by distance mode only. International students are not eligible for a student visa to study this course in Australia.</p>,Transdisciplinary Innovation
C11297,2025.01,"<p>This course consists of five different types of learning activities delivered through a blended learning environment, combining the best of face-to face and online learning. It is one of the courses in the Master of Creative Intelligence and Strategic Innovation set.</p>",,<p>This course is also available to international students by distance mode only. International students are not eligible for a student visa to study this course in Australia.</p>,Transdisciplinary Innovation
C11380,2025.01,,,,Transdisciplinary Innovation
C04464,2025.01,,,,Transdisciplinary Innovation
C20060,2025.01,"<p>The Diploma in Innovation (<a href=""https://handbook.uts.edu.au/courses/c20060.html"">C20060</a>) is exclusive to UTS and is designed to be taken concurrently with almost any undergraduate degree program at UTS. It teaches innovation, supports personal transformation and provides the practical skills and professional networks needed to support the change makers, innovators, inventors and inventions of the future.</p> <p>All UTS undergraduate students (with the exception of students concurrently enrolled in the Bachelor of Creative Intelligence and Innovation) can enrol in the Diploma in Innovation upon admission in their chosen undergraduate degree. It is a complete course program that runs in parallel to any undergraduate degree or as further learning.</p> <p>This program includes award-winning international industry best practices and guests to support the future innovators, founders and employees of our increasingly networked and globalised world. Apply today at https://dipinn.uts.edu.au.</p>",,<p>The Diploma in Innovation is not offered as a stand-alone degree and can only be undertaken alongside a UTS undergraduate bachelor&#39;s degree.</p>,Transdisciplinary Innovation
C06154,2025.01,,,,Transdisciplinary Innovation
C04463,2025.01,,,,Transdisciplinary Innovation
C10394,2025.01,,,<p>This course is not offered to international students.</p>,Creative Intelligence and Innovation
C10325,2025.01,"<p>The Bachelor of Design in Architecture is the first of two degrees needed to become an architect. Students wishing to qualify for professional recognition as an architect must also complete the Master of Architecture (<a href=""/courses/c04235.html"">C04235</a>). UTS architecture courses provide the skills and knowledge necessary to practise in the architectural profession and to be a future leader in the design of the built environment.</p> <p>Taking a transdisciplinary approach, the Bachelor of Creative Intelligence and Innovation utilises multiple perspectives from diverse fields, integrating a range of industry experiences, real-world projects and self-initiated proposals, equipping graduates to address the wicked problems, complex challenges and untapped opportunities in today&#39;s world.</p>","<p>The Bachelor of Design in Architecture followed by the Master of Architecture (<a href=""/courses/c04235.html"">C04235</a>) is accredited for professional recognition by the NSW Architects Registration Board, the Australian Institute of Architects and the Commonwealth Association of Architects.</p>","<p>The Bachelor of Design in Architecture by itself does not lead to professional recognition as an architect. To become a professional architect, students must complete this degree followed by the Master of Architecture (<a href=""/courses/c04235.html"">C04235</a>) (an additional two years of full-time study or equivalent).</p>",Creative Intelligence and Innovation
C10329,2025.01,"<p>This course incorporates midwifery theory, science and clinical practice in a range of health facilities. Graduates of the course are competent midwives who have the skills, knowledge and confidence to practise midwifery according to the international definition of the role and scope of practice of the midwife.</p> <p>Taking a transdisciplinary approach, the Bachelor of Creative Intelligence and Innovation utilises multiple perspectives from diverse fields, integrating a range of industry experiences, real-world projects and self-initiated proposals, equipping graduates to address the wicked problems, complex challenges and untapped opportunities in today&#39;s world.</p>",<p>This course is subject to accreditation by the Australian Nursing and Midwifery Accreditation Council (ANMAC) and approval by the Nursing and Midwifery Board of Australia (NMBA).</p>,<p>This course is not offered to international students.</p>,Creative Intelligence and Innovation
C10322,2025.01,"<p>With a strong emphasis on creativity and technology, the Bachelor of Design in Interior Architecture is the first university program of its kind in Australia. The course focuses on design studios that incorporate advanced communication and technology skills with innovative design thinking and practice. While interior design is an established profession, spatial design encompasses a range of connected practices that engage directly and creatively with space, from designing an exhibition to directing a performance.</p> <p>Taking a transdisciplinary approach, the Bachelor of Creative Intelligence and Innovation utilises multiple perspectives from diverse fields, integrating a range of industry experiences, real-world projects and self-initiated proposals, equipping graduates to address the wicked problems, complex challenges and untapped opportunities in today&#39;s world.</p>",<p>Design Institute of Australia; International Federation of Interior Architects/Designers; Interior Design/Interior Architecture Educators Association (IDEA)</p>,,Creative Intelligence and Innovation
C10328,2025.01,"<p>The Bachelor of Sport and Exercise Science meets the demand for professionals able to provide physical activity services to all sectors of the community.</p> <p>Taking a transdisciplinary approach, the Bachelor of Creative Intelligence and Innovation utilises multiple perspectives from diverse fields, integrating a range of industry experiences, real-world projects and self-initiated proposals, equipping graduates to address the wicked problems, complex challenges and untapped opportunities in today&#39;s world.</p>","<p>Accreditation with Exercise and Sports Science Australia (ESSA) for those who select the Exercise Science major; the Australian Physiotherapy Council for those who go on to complete Master of Physiotherapy. Please note that ESSA requires all individuals seeking initial accreditation to meet the <a href=""https://www.essa.org.au/Public/Professional_Standards/English_Language_Requirements.aspx"">English Language Requirements</a>.</p>",,Creative Intelligence and Innovation
C09076,2025.01,"<p>This course is a comprehensive preparation for careers in the professional practice of engineering. Students learn to deal with complex systems and manage large-scale projects using the most appropriate emerging technologies.</p> <p>Taking a transdisciplinary approach, Creative Intelligence and Innovation utilises multiple perspectives from diverse fields, integrating a range of industry experiences, real-world projects and self-initiated proposals, equipping graduates to address the wicked problems, complex challenges and untapped opportunities in today&#39;s world.</p>","<p>The Bachelor of Engineering (Honours), majoring in Civil Engineering, Civil and Environmental Engineering, Electrical Engineering, Flexible Engineering, Mechanical Engineering, Mechanical and Mechatronic Engineering, or Mechatronic Engineering, is fully accredited by <a href=""http://www.engineersaustralia.org.au/"">Engineers Australia</a> at the level of Professional Engineer and is recognised internationally by signatories to the <a href=""http://www.ieagreements.org/accords/washington"">Washington Accord</a>. Biomedical Engineering, Data Science Engineering, Electrical and Electronic Engineering, Electronic Engineering, and Software Engineering majors are provisionally accredited with Engineers Australia, pending full accreditation. UTS is currently seeking provisional accreditation of the Chemical Process Engineering and Renewable Energy Engineering majors.</p>",,Creative Intelligence and Innovation
C10351,2025.01,"<p>The UTS Bachelor of Nursing course prepares students for the exciting and challenging role of the Registered Nurse. This course is comprised of a comprehensive range of theoretical and clinical nursing subjects that together provide the knowledge, skills and professional values graduates require to provide safe, effective and compassionate nursing care. Our graduates are well prepared for clinical practice and are highly sought after for employment in a wide range of healthcare settings across Australian and internationally.</p> <p>Taking a transdisciplinary approach, the Bachelor of Creative Intelligence and Innovation utilises multiple perspectives from diverse fields, integrating a range of industry experiences, real-world projects and self-initiated proposals, equipping graduates to address the wicked problems, complex challenges and untapped opportunities in today&#39;s world.</p>",<p>This course is subject to accreditation by the Australian Nursing and Midwifery Accreditation Council (ANMAC) and approval by the Nursing and Midwifery Board of Australia (NMBA).</p>,"<p>For course specific information see the <a href=""https://www.handbook.uts.edu.au/files/Inherent_Requirements_Statement-Bachelor_of_Nursing_2022.pdf"">Nursing Inherent (Essential) Requirements Statement</a>.</p>",Creative Intelligence and Innovation
C10321,2025.01,"<p>The Bachelor of Design in Fashion and Textiles has been designed to enable students to create pathways of learning as they progress through the degree with a flexible and diverse approach to learning. Emphasis throughout this practice-based course is placed on value, innovation, creativity and responsible practice. Students should develop flexibility and confidence in working across the diverse environments that constitute contemporary practice.</p> <p>Taking a transdisciplinary approach, the Bachelor of Creative Intelligence and Innovation utilises multiple perspectives from diverse fields, integrating a range of industry experiences, real-world projects and self-initiated proposals, equipping graduates to address the wicked problems, complex challenges and untapped opportunities in today&#39;s world.</p>",,,Creative Intelligence and Innovation
C10324,2025.01,"<p>This distinctive degree explores diverse forms of visual communication across design, culture and media. Visual Communication students acquire in depth understanding of the histories, practices and meanings of the visual world. In turn, obtaining the visual knowledge and skills required to negotiate rapidly changing technology, visual media and culture while becoming skilled in apprehending the unprecedented pace at which visual images, visual technologies and information data are produced. </p> <p>Taking a transdisciplinary approach, the Bachelor of Creative Intelligence and Innovation utilises multiple perspectives from diverse fields, integrating a range of industry experiences, real-world projects and self-initiated proposals, equipping graduates to address the wicked problems, complex challenges and untapped opportunities in today&#39;s world.</p>",,,Creative Intelligence and Innovation
