academic_item,applies_to_all_offerings,code,type
C11283,TRUE,098165B,CRICOS
C04264,TRUE,080598B,CRICOS
C07004,TRUE,109002D,CRICOS
C07073,TRUE,016613F,CRICOS
C09018,TRUE,015936F,CRICOS
C10004,TRUE,044179J,CRICOS
C10184,TRUE,023607A,CRICOS
C50006,TRUE,018126E,CRICOS
C07113,TRUE,055276F,CRICOS
C04237,TRUE,061286J,CRICOS
C11287,TRUE,098064G,CRICOS
C09157,TRUE,106928D,CRICOS
C10445,TRUE,106143D,CRICOS
C10396,TRUE,102952C,CRICOS
C10245,TRUE,064382G,CRICOS
C11307,TRUE,104626A,CRICOS
C04374,TRUE,098052M,CRICOS
C04380,TRUE,100398,CRICOS
C10377,TRUE,087781B,CRICOS
C11232,TRUE,077342G,CRICOS
C04270,TRUE,080271C,CRICOS
C04272,TRUE,081089D,CRICOS
C09135,TRUE,106931J,CRICOS
C09141,TRUE,106923J,CRICOS
C09153,TRUE,106919E,CRICOS
C07129,TRUE,055275G,CRICOS
C03056,TRUE,086292E,CRICOS
C04432,TRUE,106475F,CRICOS
C04007,TRUE,064794J,CRICOS
C04143,TRUE,001125A,CRICOS
C07073,TRUE,016613F,CRICOS
C11005,TRUE,088437K,CRICOS
C50007,TRUE,012083D,CRICOS
C10239,TRUE,059726G,CRICOS
C11211,TRUE,064381G,CRICOS
C09072,TRUE,084093F,CRICOS
C11270,TRUE,096458E,CRICOS
C04234,TRUE,096324G,CRICOS
C11292,TRUE,098504K,CRICOS
C10452,TRUE,106871E,CRICOS
C09079,TRUE,080270D,CRICOS
C10387,TRUE,092381J,CRICOS
C07018,TRUE,009678C,CRICOS
C04278,TRUE,081093G,CRICOS
C11307,TRUE,104626A,CRICOS
C07152,TRUE,pending,CRICOS
C04373,TRUE,088930G,CRICOS
C06130,TRUE,098166A,CRICOS
C04264,TRUE,080598B,CRICOS
C50009,TRUE,018126E,CRICOS
C07002,TRUE,088876J,CRICOS
C07073,TRUE,016613F,CRICOS
C09031,TRUE,040706A,CRICOS
C10136,TRUE,040713B,CRICOS
C50006,TRUE,018126E,CRICOS
C50007,TRUE,012083D,CRICOS
C04235,TRUE,061397B,CRICOS
C04392,TRUE,098060M,CRICOS
C11289,TRUE,098416K,CRICOS
C04438,TRUE,106151D,CRICOS
C03067,TRUE,102187B,CRICOS
C04420,TRUE,102950E,CRICOS
C10391,TRUE,092384F,CRICOS
C10395,TRUE,100483,CRICOS
C11232,TRUE,077342G,CRICOS
C10328,TRUE,079758A,CRICOS
C11236,TRUE,081083K,CRICOS
C09134,TRUE,106930K,CRICOS
C09139,TRUE,106937C,CRICOS
C09162,TRUE,106917G,CRICOS
C04324,TRUE,084678C,CRICOS
C09079,TRUE,080270D,CRICOS
C04430,TRUE,107870J,CRICOS
C03029,TRUE,030869J,CRICOS
C04008,TRUE,019745C,CRICOS
C06006,TRUE,066575D,CRICOS
C07012,TRUE,020411D,CRICOS
C11005,TRUE,088437K,CRICOS
C50006,TRUE,018126E,CRICOS
C04238,TRUE,061285K,CRICOS
C10162,TRUE,032310K,CRICOS
C09066,TRUE,084098A,CRICOS
C04236,TRUE,060932C,CRICOS
C04234,TRUE,096324G,CRICOS
C11292,TRUE,098504K,CRICOS
C11216,TRUE,071910G,CRICOS
C10276,TRUE,092409B,CRICOS
C09119,TRUE,092896D,CRICOS
C03001,TRUE,008672F,CRICOS
C03032,TRUE,028886D,CRICOS
C04008,TRUE,019745C,CRICOS
C04143,TRUE,001125A,CRICOS
C07002,TRUE,088876J,CRICOS
C10126,TRUE,009473E,CRICOS
C10228,TRUE,079735G,CRICOS
C03067,TRUE,102187B,CRICOS
C09137,TRUE,106935E,CRICOS
C04260,TRUE,077380B,CRICOS
C04275,TRUE,081088E,CRICOS
C04286,TRUE,084674G,CRICOS
C10368,TRUE,087766A,CRICOS
C10374,TRUE,087778G,CRICOS
C04317,TRUE,089508C,CRICOS
C09137,TRUE,106935E,CRICOS
C09142,TRUE,106901D,CRICOS
C07142,TRUE,107948C,CRICOS
C11265,TRUE,095711E,CRICOS
C10455,TRUE,106873C,CRICOS
C10300,TRUE,080087C,CRICOS
C04429,TRUE,105154J,CRICOS
C09139,TRUE,106937C,CRICOS
C10369,TRUE,087737F,CRICOS
C04316,TRUE,089509B,CRICOS
C10278,TRUE,100484,CRICOS
C04234,TRUE,096324G,CRICOS
C07140,TRUE,098415M,CRICOS
C06113,TRUE,084253F,CRICOS
C04309,TRUE,088084G,CRICOS
C11326,TRUE,092412G,CRICOS
C10389,TRUE,092383G,CRICOS
C07018,TRUE,009678C,CRICOS
C04277,TRUE,081094G,CRICOS
C09072,TRUE,084093F,CRICOS
C04299,TRUE,084265B,CRICOS
C09168,TRUE,110745K,CRICOS
C03001,TRUE,008672F,CRICOS
C50008,TRUE,066310G,CRICOS
C10322,TRUE,079752G,CRICOS
C11236,TRUE,081083K,CRICOS
C11238,TRUE,081084J,CRICOS
C04222,TRUE,096325G,CRICOS
C03012,TRUE,030867M,CRICOS
C09169,TRUE,113303A,CRICOS
C10475,TRUE,110747H,CRICOS
C10351,TRUE,088063B,CRICOS
C03001,TRUE,008672F,CRICOS
C03026,TRUE,032335A,CRICOS
C03032,TRUE,028886D,CRICOS
C04008,TRUE,019745C,CRICOS
C07002,TRUE,088876J,CRICOS
C07073,TRUE,016613F,CRICOS
C04386,TRUE,098167M,CRICOS
C11142,TRUE,084251G,CRICOS
C07122,TRUE,080597C,CRICOS
C03061,TRUE,098375C,CRICOS
C06116,TRUE,088013A,CRICOS
C10380,TRUE,087786G,CRICOS
C04406,TRUE,101144,CRICOS
C07137,TRUE,098063G,CRICOS
C11346,TRUE,107469G,CRICOS
C10411,TRUE,102818J,CRICOS
C09137,TRUE,106935E,CRICOS
C07122,TRUE,080597C,CRICOS
C03002,TRUE,008674D,CRICOS
C03026,TRUE,032335A,CRICOS
C03032,TRUE,028886D,CRICOS
C07029,TRUE,014223C,CRICOS
C10184,TRUE,023607A,CRICOS
C04391,TRUE,098061K,CRICOS
C04410,TRUE,102330M,CRICOS
C04438,TRUE,106151D,CRICOS
C10448,TRUE,106142E,CRICOS
C09135,TRUE,106931J,CRICOS
C09163,TRUE,106910C,CRICOS
C04258,TRUE,077375K,CRICOS
C04273,TRUE,081095F,CRICOS
C04285,TRUE,084673G,CRICOS
C10366,TRUE,087764C,CRICOS
C10373,TRUE,087777J,CRICOS
C04316,TRUE,089509B,CRICOS
C09134,TRUE,106930K,CRICOS
C09141,TRUE,106923J,CRICOS
C09150,TRUE,106913M,CRICOS
C11264,TRUE,095712D,CRICOS
C10451,TRUE,106870F,CRICOS
C10172,TRUE,026806C,CRICOS
C04428,TRUE,105155H,CRICOS
C04424,TRUE,104623D,CRICOS
C10381,TRUE,087787G,CRICOS
C10382,TRUE,087788F,CRICOS
C04391,TRUE,098061K,CRICOS
C04393,TRUE,098062J,CRICOS
C09156,TRUE,106915J,CRICOS
C10446,TRUE,106140G,CRICOS
C09142,TRUE,106901D,CRICOS
C10369,TRUE,087737F,CRICOS
C09047,TRUE,088589E,CRICOS
C03059,TRUE,091974C,CRICOS
C11271,TRUE,096459D,CRICOS
C04371,TRUE,096873A,CRICOS
C11247,TRUE,084252G,CRICOS
C20056,TRUE,084260G,CRICOS
C09100,TRUE,092385E,CRICOS
C11015,TRUE,022411K,CRICOS
C11239,TRUE,081085G,CRICOS
C10122,TRUE,019877B,CRICOS
C03012,TRUE,030867M,CRICOS
C10473,TRUE,110751A,CRICOS
C10482,TRUE,Pending,CRICOS
C03024,TRUE,006407F,CRICOS
C11211,TRUE,064381G,CRICOS
C06108,TRUE,109000F,CRICOS
C04274,TRUE,081096E,CRICOS
C04275,TRUE,081088E,CRICOS
C10366,TRUE,087764C,CRICOS
C03012,TRUE,030867M,CRICOS
C10474,TRUE,110746J,CRICOS
C11354,TRUE,110894H,CRICOS
C03001,TRUE,008672F,CRICOS
C03025,TRUE,001121E,CRICOS
C03029,TRUE,030869J,CRICOS
C04007,TRUE,064794J,CRICOS
C04143,TRUE,001125A,CRICOS
C07029,TRUE,014223C,CRICOS
C06129,TRUE,098388J,CRICOS
C09019,TRUE,046619G,CRICOS
C07122,TRUE,080597C,CRICOS
C04380,TRUE,100398,CRICOS
C10375,TRUE,087779G,CRICOS
C10380,TRUE,087786G,CRICOS
C10342,TRUE,084784A,CRICOS
C04393,TRUE,098062J,CRICOS
C04411,TRUE,102331K,CRICOS
C09135,TRUE,106931J,CRICOS
C04264,TRUE,080598B,CRICOS
C09018,TRUE,015936F,CRICOS
C04391,TRUE,098061K,CRICOS
C09157,TRUE,106928D,CRICOS
C09133,TRUE,106918F,CRICOS
C09140,TRUE,106938B,CRICOS
C09147,TRUE,106921M,CRICOS
C04273,TRUE,081095F,CRICOS
C10343,TRUE,084785M,CRICOS
C10364,TRUE,087736G,CRICOS
C10371,TRUE,087738E,CRICOS
C04316,TRUE,089509B,CRICOS
C09139,TRUE,106937C,CRICOS
C09147,TRUE,106921M,CRICOS
C11210,TRUE,065345D,CRICOS
C11265,TRUE,095711E,CRICOS
C03068,TRUE,100293,CRICOS
C03056,TRUE,086292E,CRICOS
C04423,TRUE,092411G,CRICOS
C07137,TRUE,098063G,CRICOS
C04394,TRUE,098414A,CRICOS
C10399,TRUE,102816M,CRICOS
C03066,TRUE,102189M,CRICOS
C09134,TRUE,106930K,CRICOS
C10374,TRUE,087778G,CRICOS
C03059,TRUE,091974C,CRICOS
C04236,TRUE,060932C,CRICOS
C06123,TRUE,096326F,CRICOS
C03064,TRUE,099357G,CRICOS
C10345,TRUE,084259M,CRICOS
C04320,TRUE,092803C,CRICOS
C09119,TRUE,092896D,CRICOS
C06110,TRUE,109001E,CRICOS
C04006,TRUE,001099J,CRICOS
C09067,TRUE,084099M,CRICOS
C10479,TRUE,114585M,CRICOS
C04443,TRUE,108843D,CRICOS
C03002,TRUE,008674D,CRICOS
C03048,TRUE,052679M,CRICOS
C04252,TRUE,074915M,CRICOS
C06108,TRUE,109000F,CRICOS
C04275,TRUE,081088E,CRICOS
C10374,TRUE,087778G,CRICOS
C03012,TRUE,030867M,CRICOS
C10473,TRUE,110751A,CRICOS
C03069,TRUE,109388C,CRICOS
C07152,TRUE,pending,CRICOS
C03002,TRUE,008674D,CRICOS
C03029,TRUE,030869J,CRICOS
C04007,TRUE,064794J,CRICOS
C04143,TRUE,001125A,CRICOS
C07012,TRUE,020411D,CRICOS
C06129,TRUE,098388J,CRICOS
C09167,TRUE,110748G,CRICOS
C04379,TRUE,100411,CRICOS
C04386,TRUE,098167M,CRICOS
C10379,TRUE,087783M,CRICOS
C50009,TRUE,018126E,CRICOS
C04392,TRUE,098060M,CRICOS
C09157,TRUE,106928D,CRICOS
C10242,TRUE,040705B,CRICOS
C04390,TRUE,098057F,CRICOS
C04143,TRUE,001125A,CRICOS
C10026,TRUE,006487A,CRICOS
C10219,TRUE,047835B,CRICOS
C50007,TRUE,012083D,CRICOS
C04406,TRUE,101144,CRICOS
C04420,TRUE,102950E,CRICOS
C09139,TRUE,106937C,CRICOS
C04273,TRUE,081095F,CRICOS
C04275,TRUE,081088E,CRICOS
C09071,TRUE,084092G,CRICOS
C10369,TRUE,087737F,CRICOS
C04316,TRUE,089509B,CRICOS
C09138,TRUE,106936D,CRICOS
C09144,TRUE,106925G,CRICOS
C07135,TRUE,098048G,CRICOS
C11265,TRUE,095711E,CRICOS
C10413,TRUE,103340A,CRICOS
C10302,TRUE,080084F,CRICOS
C10424,TRUE,103083B,CRICOS
C10461,TRUE,107052K,CRICOS
C10372,TRUE,087768K,CRICOS
C04317,TRUE,089508C,CRICOS
C04236,TRUE,060932C,CRICOS
C04234,TRUE,096324G,CRICOS
C07141,TRUE,098503M,CRICOS
C04295,TRUE,084256C,CRICOS
C10277,TRUE,092410J,CRICOS
C10389,TRUE,092383G,CRICOS
C06110,TRUE,109001E,CRICOS
C04290,TRUE,084677D,CRICOS
C09066,TRUE,084098A,CRICOS
C04300,TRUE,084263D,CRICOS
C10359,TRUE,088069G,CRICOS
C03002,TRUE,008674D,CRICOS
C50008,TRUE,066310G,CRICOS
C11225,TRUE,071632B,CRICOS
C04258,TRUE,077375K,CRICOS
C04270,TRUE,080271C,CRICOS
C11236,TRUE,081083K,CRICOS
C11238,TRUE,081084J,CRICOS
C03017,TRUE,009468B,CRICOS
C09167,TRUE,110748G,CRICOS
C06147,TRUE,108844C,CRICOS
C03002,TRUE,008674D,CRICOS
C03026,TRUE,032335A,CRICOS
C04007,TRUE,064794J,CRICOS
C04143,TRUE,001125A,CRICOS
C07004,TRUE,109002D,CRICOS
C09019,TRUE,046619G,CRICOS
C10475,TRUE,110747H,CRICOS
C06147,TRUE,108844C,CRICOS
C04443,TRUE,108843D,CRICOS
C04267,TRUE,080272B,CRICOS
C04385,TRUE,098387K,CRICOS
C10378,TRUE,087782A,CRICOS
C10381,TRUE,087787G,CRICOS
C04391,TRUE,098061K,CRICOS
C09159,TRUE,106920A,CRICOS
C10412,TRUE,102819H,CRICOS
C11232,TRUE,077342G,CRICOS
C50008,TRUE,066310G,CRICOS
C04252,TRUE,074915M,CRICOS
C09057,TRUE,043289M,CRICOS
C11232,TRUE,077342G,CRICOS
C10343,TRUE,084785M,CRICOS
C10451,TRUE,106870F,CRICOS
C11326,TRUE,092412G,CRICOS
C10162,TRUE,032310K,CRICOS
C03012,TRUE,030867M,CRICOS
C06127,TRUE,098053K,CRICOS
C06115,TRUE,084262E,CRICOS
C10395,TRUE,100483,CRICOS
C11210,TRUE,065345D,CRICOS
C07129,TRUE,055275G,CRICOS
C11265,TRUE,095711E,CRICOS
C03057,TRUE,086291F,CRICOS
C04429,TRUE,105154J,CRICOS
C10391,TRUE,092384F,CRICOS
C04301,TRUE,084264C,CRICOS
C11283,TRUE,098165B,CRICOS
C04264,TRUE,080598B,CRICOS
C04385,TRUE,098387K,CRICOS
C10379,TRUE,087783M,CRICOS
C07141,TRUE,098503M,CRICOS
C10272,TRUE,071646G,CRICOS
C10391,TRUE,092384F,CRICOS
C06125,TRUE,098385A,CRICOS
C04267,TRUE,080272B,CRICOS
C50007,TRUE,012083D,CRICOS
C11211,TRUE,064381G,CRICOS
C03049,TRUE,052680G,CRICOS
C04252,TRUE,074915M,CRICOS
C10338,TRUE,079765B,CRICOS
C11236,TRUE,081083K,CRICOS
C11237,TRUE,081086G,CRICOS
C04287,TRUE,084675F,CRICOS
C09079,TRUE,080270D,CRICOS
C04430,TRUE,107870J,CRICOS
C11326,TRUE,092412G,CRICOS
C04320,TRUE,092803C,CRICOS
C06110,TRUE,109001E,CRICOS
C11238,TRUE,081084J,CRICOS
C03055,TRUE,032336M,CRICOS
C10362,TRUE,087734J,CRICOS
C10369,TRUE,087737F,CRICOS
C04316,TRUE,089509B,CRICOS
C04236,TRUE,060932C,CRICOS
C04369,TRUE,096872B,CRICOS
C11199,TRUE,055277E,CRICOS
C04252,TRUE,074915M,CRICOS
C09057,TRUE,043289M,CRICOS
C11232,TRUE,077342G,CRICOS
C11236,TRUE,081083K,CRICOS
C11237,TRUE,081086G,CRICOS
C11265,TRUE,095711E,CRICOS
C10424,TRUE,103083B,CRICOS
C09048,TRUE,044180E,CRICOS
C04448,TRUE,112843C,CRICOS
C03017,TRUE,009468B,CRICOS
C04222,TRUE,096325G,CRICOS
C04374,TRUE,098052M,CRICOS
C04301,TRUE,084264C,CRICOS
C06130,TRUE,098166A,CRICOS
C04429,TRUE,105154J,CRICOS
C04431,TRUE,107869B,CRICOS
C04418,TRUE,107831E,CRICOS
C06127,TRUE,098053K,CRICOS
C06130,TRUE,098166A,CRICOS
C04264,TRUE,080598B,CRICOS
C07122,TRUE,080597C,CRICOS
C04385,TRUE,098387K,CRICOS
C11254,TRUE,088014M,CRICOS
C50009,TRUE,018126E,CRICOS
C11216,TRUE,071910G,CRICOS
C04418,TRUE,107831E,CRICOS
C11275,TRUE,098384B,CRICOS
C04265,TRUE,080273A,CRICOS
C09057,TRUE,043289M,CRICOS
C50006,TRUE,018126E,CRICOS
C11206,TRUE,061284M,CRICOS
C03049,TRUE,052680G,CRICOS
C04250,TRUE,074765J,CRICOS
C10338,TRUE,079765B,CRICOS
C06108,TRUE,109000F,CRICOS
C11237,TRUE,081086G,CRICOS
C30019,TRUE,082432G,CRICOS
C04429,TRUE,105154J,CRICOS
C04423,TRUE,092411G,CRICOS
C11015,TRUE,022411K,CRICOS
C11238,TRUE,081084J,CRICOS
C30020,TRUE,082433G,CRICOS
C09071,TRUE,084092G,CRICOS
C10368,TRUE,087766A,CRICOS
C04316,TRUE,089509B,CRICOS
C04236,TRUE,060932C,CRICOS
C04234,TRUE,096324G,CRICOS
C50008,TRUE,066310G,CRICOS
C03049,TRUE,052680G,CRICOS
C10324,TRUE,079754E,CRICOS
C11236,TRUE,081083K,CRICOS
C11238,TRUE,081084J,CRICOS
C11264,TRUE,095712D,CRICOS
C09129,TRUE,106662C,CRICOS
C09100,TRUE,092385E,CRICOS
C10122,TRUE,019877B,CRICOS
C03012,TRUE,030867M,CRICOS
C11271,TRUE,096459D,CRICOS
C06126,TRUE,098505J,CRICOS
C09075,TRUE,084096C,CRICOS
C06130,TRUE,098166A,CRICOS
C09152,TRUE,106905M,CRICOS
C10300,TRUE,080087C,CRICOS
C04424,TRUE,104623D,CRICOS
C10387,TRUE,092381J,CRICOS
C10404,TRUE,102565C,CRICOS
C06126,TRUE,098505J,CRICOS
C06130,TRUE,098166A,CRICOS
C04389,TRUE,098055G,CRICOS
C07122,TRUE,080597C,CRICOS
C11282,TRUE,098049F,CRICOS
C04386,TRUE,098167M,CRICOS
C10383,TRUE,087789E,CRICOS
C11216,TRUE,071910G,CRICOS
C20056,TRUE,084260G,CRICOS
C10405,TRUE,102566B,CRICOS
C11275,TRUE,098384B,CRICOS
C04264,TRUE,080598B,CRICOS
C09031,TRUE,040706A,CRICOS
C06100,TRUE,075569E,CRICOS
C11232,TRUE,077342G,CRICOS
C50006,TRUE,018126E,CRICOS
C04235,TRUE,061397B,CRICOS
C50008,TRUE,066310G,CRICOS
C03050,TRUE,055629G,CRICOS
C10310,TRUE,079553C,CRICOS
C10327,TRUE,079757B,CRICOS
C06108,TRUE,109000F,CRICOS
C04272,TRUE,081089D,CRICOS
C04275,TRUE,081088E,CRICOS
C04429,TRUE,105154J,CRICOS
C10424,TRUE,103083B,CRICOS
C09100,TRUE,092385E,CRICOS
C11239,TRUE,081085G,CRICOS
C11238,TRUE,081084J,CRICOS
C30020,TRUE,082433G,CRICOS
C04287,TRUE,084675F,CRICOS
C10366,TRUE,087764C,CRICOS
C10373,TRUE,087777J,CRICOS
C04317,TRUE,089508C,CRICOS
C11270,TRUE,096458E,CRICOS
C04368,TRUE,096871C,CRICOS
C50008,TRUE,066310G,CRICOS
C30019,TRUE,082432G,CRICOS
C11264,TRUE,095712D,CRICOS
C10451,TRUE,106870F,CRICOS
C10172,TRUE,026806C,CRICOS
C10277,TRUE,092410J,CRICOS
C10122,TRUE,019877B,CRICOS
C03012,TRUE,030867M,CRICOS
C10351,TRUE,088063B,CRICOS
C04236,TRUE,060932C,CRICOS
C11277,TRUE,098054J,CRICOS
C10348,TRUE,086359B,CRICOS
C09148,TRUE,106922K,CRICOS
C07142,TRUE,107948C,CRICOS
C11265,TRUE,095711E,CRICOS
C10300,TRUE,080087C,CRICOS
C10387,TRUE,092381J,CRICOS
C04255,TRUE,080952M,CRICOS
C10391,TRUE,092384F,CRICOS
C06115,TRUE,084262E,CRICOS
C11283,TRUE,098165B,CRICOS
C07122,TRUE,080597C,CRICOS
C06129,TRUE,098388J,CRICOS
C10383,TRUE,087789E,CRICOS
C07141,TRUE,098503M,CRICOS
C04297,TRUE,084255D,CRICOS
C11274,TRUE,084266A,CRICOS
C06127,TRUE,098053K,CRICOS
C04389,TRUE,098055G,CRICOS
C10309,TRUE,077341J,CRICOS
C11142,TRUE,084251G,CRICOS
C07113,TRUE,055276F,CRICOS
C50008,TRUE,066310G,CRICOS
C03050,TRUE,055629G,CRICOS
C04259,TRUE,077377G,CRICOS
C10325,TRUE,079755D,CRICOS
C04271,TRUE,081087F,CRICOS
C11236,TRUE,081083K,CRICOS
C11238,TRUE,081084J,CRICOS
C09071,TRUE,084092G,CRICOS
C04428,TRUE,105155H,CRICOS
C04433,TRUE,106476E,CRICOS
C10277,TRUE,092410J,CRICOS
C10387,TRUE,092381J,CRICOS
C06110,TRUE,109001E,CRICOS
C11238,TRUE,081084J,CRICOS
C04275,TRUE,081088E,CRICOS
C10343,TRUE,084785M,CRICOS
C10363,TRUE,087735G,CRICOS
C10371,TRUE,087738E,CRICOS
C04317,TRUE,089508C,CRICOS
C04236,TRUE,060932C,CRICOS
C04368,TRUE,096871C,CRICOS
C11247,TRUE,084252G,CRICOS
C10363,TRUE,087735G,CRICOS
C04371,TRUE,096873A,CRICOS
C03064,TRUE,099357G,CRICOS
C10004,TRUE,044179J,CRICOS
C04264,TRUE,080598B,CRICOS
C06116,TRUE,088013A,CRICOS
C10382,TRUE,087788F,CRICOS
C10131,TRUE,025797G,CRICOS
C10471,TRUE,110749F,CRICOS
C50009,TRUE,018126E,CRICOS
C04406,TRUE,101144,CRICOS
C04392,TRUE,098060M,CRICOS
C07137,TRUE,098063G,CRICOS
C10465,TRUE,106869K,CRICOS
C09151,TRUE,106903B,CRICOS
C11232,TRUE,077342G,CRICOS
C10322,TRUE,079752G,CRICOS
C04271,TRUE,081087F,CRICOS
C04273,TRUE,081095F,CRICOS
C04275,TRUE,081088E,CRICOS
C04286,TRUE,084674G,CRICOS
C10361,TRUE,087733K,CRICOS
C10370,TRUE,087767M,CRICOS
C09049,TRUE,098041C,CRICOS
C03061,TRUE,098375C,CRICOS
C10376,TRUE,087780C,CRICOS
C04392,TRUE,098060M,CRICOS
C03063,TRUE,098418G,CRICOS
C10461,TRUE,107052K,CRICOS
C10445,TRUE,106143D,CRICOS
C09124,TRUE,100571,CRICOS
C10245,TRUE,064382G,CRICOS
C09136,TRUE,106934F,CRICOS
C04395,TRUE,098389G,CRICOS
C11232,TRUE,077342G,CRICOS
C11238,TRUE,081084J,CRICOS
C04285,TRUE,084673G,CRICOS
C10361,TRUE,087733K,CRICOS
C10366,TRUE,087764C,CRICOS
C10303,TRUE,080085E,CRICOS
C04428,TRUE,105155H,CRICOS
C04424,TRUE,104623D,CRICOS
C10389,TRUE,092383G,CRICOS
C07018,TRUE,009678C,CRICOS
C10366,TRUE,087764C,CRICOS
C10372,TRUE,087768K,CRICOS
C04316,TRUE,089509B,CRICOS
C04317,TRUE,089508C,CRICOS
C04222,TRUE,096325G,CRICOS
C06123,TRUE,096326F,CRICOS
C07141,TRUE,098503M,CRICOS
C10271,TRUE,071631C,CRICOS
C10345,TRUE,084259M,CRICOS
C09067,TRUE,084099M,CRICOS
C04370,TRUE,109317G,CRICOS
C10468,TRUE,110892K,CRICOS
C03024,TRUE,006407F,CRICOS
C03032,TRUE,028886D,CRICOS
C04143,TRUE,001125A,CRICOS
C06017,TRUE,046112A,CRICOS
C11292,TRUE,098504K,CRICOS
C06127,TRUE,098053K,CRICOS
C06115,TRUE,084262E,CRICOS
C04295,TRUE,084256C,CRICOS
C04286,TRUE,084674G,CRICOS
C10363,TRUE,087735G,CRICOS
C09018,TRUE,015936F,CRICOS
C04264,TRUE,080598B,CRICOS
C06116,TRUE,088013A,CRICOS
C10381,TRUE,087787G,CRICOS
C09073,TRUE,084094E,CRICOS
C10471,TRUE,110749F,CRICOS
C04456,TRUE,Pending,CRICOS
C11301,TRUE,101142,CRICOS
C04391,TRUE,098061K,CRICOS
C11287,TRUE,098064G,CRICOS
C11289,TRUE,098416K,CRICOS
C09144,TRUE,106925G,CRICOS
C07142,TRUE,107948C,CRICOS
C11232,TRUE,077342G,CRICOS
C10320,TRUE,079556M,CRICOS
C04271,TRUE,081087F,CRICOS
C11237,TRUE,081086G,CRICOS
C04275,TRUE,081088E,CRICOS
C30020,TRUE,082433G,CRICOS
C10361,TRUE,087733K,CRICOS
C10368,TRUE,087766A,CRICOS
C09047,TRUE,088589E,CRICOS
C04317,TRUE,089508C,CRICOS
C06137,TRUE,101143,CRICOS
C07137,TRUE,098063G,CRICOS
C09157,TRUE,106928D,CRICOS
C10399,TRUE,102816M,CRICOS
C10412,TRUE,102819H,CRICOS
C11232,TRUE,077342G,CRICOS
C10326,TRUE,079756C,CRICOS
C04274,TRUE,081096E,CRICOS
C30020,TRUE,082433G,CRICOS
C09070,TRUE,084091G,CRICOS
C10365,TRUE,087763D,CRICOS
C10374,TRUE,087778G,CRICOS
C03057,TRUE,086291F,CRICOS
C04432,TRUE,106475F,CRICOS
C10386,TRUE,092380K,CRICOS
C11015,TRUE,022411K,CRICOS
C10362,TRUE,087734J,CRICOS
C10374,TRUE,087778G,CRICOS
C04317,TRUE,089508C,CRICOS
C11270,TRUE,096458E,CRICOS
C04234,TRUE,096324G,CRICOS
C07141,TRUE,098503M,CRICOS
C11216,TRUE,071910G,CRICOS
C04443,TRUE,108843D,CRICOS
C03002,TRUE,008674D,CRICOS
C03029,TRUE,030869J,CRICOS
C04038,TRUE,036577F,CRICOS
C06009,TRUE,001102G,CRICOS
C07140,TRUE,098415M,CRICOS
C04374,TRUE,098052M,CRICOS
C04301,TRUE,084264C,CRICOS
C09070,TRUE,084091G,CRICOS
C10363,TRUE,087735G,CRICOS
C10370,TRUE,087767M,CRICOS
C04317,TRUE,089508C,CRICOS
C10278,TRUE,100484,CRICOS
C07073,TRUE,016613F,CRICOS
C04264,TRUE,080598B,CRICOS
C04265,TRUE,080273A,CRICOS
C04305,TRUE,088012B,CRICOS
C10378,TRUE,087782A,CRICOS
C06110,TRUE,109001E,CRICOS
C04288,TRUE,084676E,CRICOS
C09066,TRUE,084098A,CRICOS
C03017,TRUE,009468B,CRICOS
C10474,TRUE,110746J,CRICOS
C10468,TRUE,110892K,CRICOS
C11301,TRUE,101142,CRICOS
C04391,TRUE,098061K,CRICOS
C11287,TRUE,098064G,CRICOS
C03063,TRUE,098418G,CRICOS
C10462,TRUE,107051M,CRICOS
C09141,TRUE,106923J,CRICOS
C09153,TRUE,106919E,CRICOS
C04260,TRUE,077380B,CRICOS
C10338,TRUE,079765B,CRICOS
C11236,TRUE,081083K,CRICOS
C04275,TRUE,081088E,CRICOS
C30019,TRUE,082432G,CRICOS
C10360,TRUE,088070C,CRICOS
C10364,TRUE,087736G,CRICOS
C10371,TRUE,087738E,CRICOS
C04317,TRUE,089508C,CRICOS
C11287,TRUE,098064G,CRICOS
C07138,TRUE,100399,CRICOS
C09157,TRUE,106928D,CRICOS
C04410,TRUE,102330M,CRICOS
C11264,TRUE,095712D,CRICOS
C04260,TRUE,077380B,CRICOS
C04275,TRUE,081088E,CRICOS
C04287,TRUE,084675F,CRICOS
C10363,TRUE,087735G,CRICOS
C10369,TRUE,087737F,CRICOS
C03056,TRUE,086292E,CRICOS
C04430,TRUE,107870J,CRICOS
C04320,TRUE,092803C,CRICOS
C09119,TRUE,092896D,CRICOS
C10361,TRUE,087733K,CRICOS
C10373,TRUE,087777J,CRICOS
C04317,TRUE,089508C,CRICOS
C11270,TRUE,096458E,CRICOS
C04222,TRUE,096325G,CRICOS
C11292,TRUE,098504K,CRICOS
C03064,TRUE,099357G,CRICOS
C20056,TRUE,084260G,CRICOS
C09167,TRUE,110748G,CRICOS
C03002,TRUE,008674D,CRICOS
C03026,TRUE,032335A,CRICOS
C04008,TRUE,019745C,CRICOS
C06006,TRUE,066575D,CRICOS
C06125,TRUE,098385A,CRICOS
C09075,TRUE,084096C,CRICOS
C10271,TRUE,071631C,CRICOS
C10370,TRUE,087767M,CRICOS
C09049,TRUE,098041C,CRICOS
C04317,TRUE,089508C,CRICOS
